date,price,volume,change_rate
2014-01-16,184.42,72290520.0,-0.12996859092386792
2014-01-17,183.64,107848616.0,-0.42294761956404026
2014-01-21,184.18,88621138.0,0.2940535830973756
2014-01-22,184.3,61270816.0,0.06515365403410023
2014-01-23,182.79,132496880.0,-0.819316332067288
2014-01-24,178.89,208677093.0,-2.1335959297554608
2014-01-27,178.01,180843004.0,-0.49192241041980944
2014-01-28,179.07,110463152.0,0.5954721644851446
2014-01-29,177.35,216597269.0,-0.9605182330931994
2014-01-30,179.23,118938051.0,1.0600507471102416
2014-01-31,178.18,194677861.0,-0.585839424203527
2014-02-03,174.17,254837004.0,-2.250533168705815
2014-02-04,175.39,165012351.0,0.7004650628696041
2014-02-05,175.17,164230470.0,-0.12543474542447974
2014-02-06,177.48,132877526.0,1.3187189587258175
2014-02-07,179.68,170787197.0,1.2395762902862373
2014-02-10,180.01,92218729.0,0.18365983971504463
2014-02-11,181.98,117814009.0,1.0943836453530364
2014-02-12,182.07,94717638.0,0.049455984174096024
2014-02-13,183.01,100542155.0,0.5162849453506979
2014-02-14,184.02,96498305.0,0.5518824107972442
2014-02-18,184.24,80460878.0,0.11955222258450693
2014-02-19,183.02,126524261.0,-0.6621797655232298
2014-02-20,184.1,104998099.0,0.5900994426838446
2014-02-21,183.89,118116359.0,-0.11406844106464087
2014-02-24,184.91,114063868.0,0.5546794279188694
2014-02-25,184.84,117084901.0,-0.03785625439403084
2014-02-26,184.85,98677144.0,0.00541008439731705
2014-02-27,185.82,93880780.0,0.5247497971328174
2014-02-28,186.29,150842000.0,0.25293294586159476
2014-03-03,184.98,167448668.0,-0.7032046808739034
2014-03-04,187.58,167545852.0,1.4055573575521896
2014-03-05,187.75,88376859.0,0.09062799872054939
2014-03-06,188.18,82516500.0,0.22902796271637715
2014-03-07,188.26,114513432.0,0.04251248804334473
2014-03-10,188.16,74939176.0,-0.05311802825879175
2014-03-11,187.23,99009013.0,-0.4942602040816313
2014-03-12,187.28,104824323.0,0.026705122042414153
2014-03-13,185.18,155014237.0,-1.1213156770610855
2014-03-14,184.66,153919598.0,-0.2808078626201582
2014-03-17,186.33,98359454.0,0.9043647785118791
2014-03-18,187.66,101804519.0,0.7137873665002958
2014-03-19,186.66,176267253.0,-0.5328786102525851
2014-03-20,187.75,117240972.0,0.5839494267652512
2014-03-21,186.2,163127905.0,-0.8255659121171877
2014-03-24,185.43,121411145.0,-0.41353383458645476
2014-03-25,186.31,103851737.0,0.4745726150029661
2014-03-26,184.97,119842897.0,-0.7192313885459711
2014-03-27,184.58,142382757.0,-0.21084500189219035
